,dire,radiant,anti-mage,axe,bane,bloodseeker,crystal-maiden,drow-ranger,earthshaker,juggernaut,mirana,morphling,shadow-fiend,phantom-lancer,puck,pudge,razor,sand-king,storm-spirit,sven,tiny,vengeful-spirit,windranger,zeus,kunkka,lina,lion,shadow-shaman,slardar,tidehunter,witch-doctor,lich,riki,enigma,tinker,sniper,necrophos,warlock,beastmaster,queen-of-pain,venomancer,faceless-void,wraith-king,death-prophet,phantom-assassin,pugna,templar-assassin,viper,luna,dragon-knight,dazzle,clockwerk,leshrac,nature's-prophet,lifestealer,dark-seer,clinkz,omniknight,enchantress,huskar,night-stalker,broodmother,bounty-hunter,weaver,jakiro,batrider,chen,spectre,ancient-apparition,doom,ursa,spirit-breaker,gyrocopter,alchemist,invoker,silencer,outworld-devourer,lycan,brewmaster,shadow-demon,lone-druid,chaos-knight,meepo,treant-protector,ogre-magi,undying,rubick,disruptor,nyx-assassin,naga-siren,keeper-of-the-light,io,visage,slark,medusa,troll-warlord,centaur-warrunner,magnus,timbersaw,bristleback,tusk,skywrath-mage,abaddon,elder-titan,legion-commander,techies,ember-spirit,earth-spirit,underlord,terrorblade,phoenix,oracle,winter-wyvern,arc-warden,monkey-king,dark-willow,pangolier,grimstroke,void-spirit,snapfire,mars
visage,0.006116219836234436,0.03156832758586565,-0.0,-0.0,0.10680069800030866,0.073069712538144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1393380981860159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014555506953972236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05088546638550627,-0.0,0.01132946358631722,-0.0,-0.0,-0.027638648377735216,-0.10451251995453138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06163985981330637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03123514316843817,0.0,0.0,0.004053163829090818,0.0,0.0,0.0,0.0,-0.0666344116713139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004320130907033384,0.0,0.0,0.0,0.009838718927514999,0.0
slark,0.022363530923610365,0.0,0.06256962752538917,-0.0,-0.0,-0.03863157902662666,-0.04467835737521237,-0.06730796724345221,-0.07744284739636939,0.031817580045271625,-0.0023886730464388276,-0.0,-0.02162072833366605,-0.0,-0.031069748422390832,0.025213212022570198,-0.006349142666871251,-0.0740167038474211,-0.0,-0.005089911389201369,-0.18331151864232742,0.024269661215162535,-0.14696211771473516,-0.022350881308491725,0.013509947560408207,-0.04473422491975914,-0.005046271930411062,0.002425393065938948,0.08384215473908942,0.07978123079695061,-0.0,-0.0,0.027989995031421404,-0.07669394044272702,0.06760712841271856,0.05481270666124644,-0.10208329068562552,0.0824540810792415,-0.0,-0.0,0.07342106343930836,0.038120494538398324,-0.013049587424840095,-0.0,0.012481192458694067,-0.047838229551485555,0.1503650903698723,-0.0915694309066783,0.04680686886775632,0.054293408543808576,0.06596270172417423,-0.0348888181946069,-0.12145374792457131,0.08599949327017392,0.04419019119783952,-0.008145001494322861,-0.0,0.15323185219580304,0.06618834247522222,-0.0,-0.04951041836941429,-0.0,0.1332087070313336,-0.0,0.04078372032172109,0.13675142928655934,-0.0,0.053815730490772956,-0.09176450882792293,-0.0,-0.0,-0.0,-0.05283751637054508,-0.0,-0.0,-0.0,-0.18823857730175245,-0.0,-0.0,-0.0,-0.08242127402060143,-0.0,0.086167980055962,0.04213086711861196,-0.006639082559586942,-0.007324117689520817,-0.0,-0.07084649951096558,-0.028045730353405244,-0.0,-0.0,0.12795011096657366,-0.0,0.0,0.0,-0.04305363071048097,0.0,0.06678966106608672,-0.03978177456113822,0.26604328647887326,0.0,-0.03363837733596752,0.0,-0.13071873054964728,-0.08920104282771166,0.0,0.13581123311768473,0.0592548757240763,0.013966356421504079,0.07374110827121788,0.0,0.03838510021944371,-0.011891734200379785,0.1104779678548885,0.06371665995622924,0.0,0.05038350052398929,-0.05494138001080511,0.0,-0.12028292516410218,-0.0821437998740728
medusa,0.04700319809234731,0.0,-0.43837181769997613,-0.0,0.007729821295949886,-0.0,0.043423587218952446,-0.0,-0.0,0.009188013205356565,0.1264931065947665,-0.0,-0.0,-0.0,-0.0,0.008723588752702396,-0.0,-0.0,0.08830049738209687,-0.0,7.153516290568521e-05,-0.0,-0.0,-0.034548641698587124,-0.0,0.08207534443926152,-0.018838743538842965,-0.0,-0.0,-0.0,-0.010105549575092066,-0.0,-0.19192980713373411,-0.0,-0.0,-0.048276013307580364,0.16290001117384756,-0.0,0.18188786174944174,-0.0,0.13539360354925742,-0.05348538651297881,-0.04339635895840835,0.0692879704351251,-0.0,-0.0,-0.0,-0.024439118455200186,-0.08311536072432436,-0.0,-0.0,-0.0,-0.0,-0.06830151893432376,-0.0,-0.09100478210866168,-0.07731157882285529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.019614193644965947,-0.0,0.04244264756973452,-0.0,-0.0,-0.0,-0.0,-0.12900763033989204,-0.0,0.14155985886564007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09119955284988314,0.14322210928956136,-0.13617278022955506,-0.0,-0.3283168358479179,-0.0,-0.11850728682262612,-0.0,-0.0,-0.0,0.0,0.0,-0.09106183199500867,0.04483835543906698,0.0,0.0,0.0,0.09109886389532763,0.0,-0.16028866649482285,0.033300092193905194,0.0,0.0,0.0,-0.19817543680252206,-0.036817787804019626,0.0,0.0,-0.050070933545826826,0.0,0.0,0.0,-0.19890469030336602,0.0,-0.037357403198420555,0.0,0.0
troll-warlord,0.06595411624348589,0.0,0.13745244221318836,-0.0,-0.07664799377605412,-0.046839226700112556,-0.058837192906772084,-0.14715507232067626,-0.0,0.0498878359423118,0.004203225798384566,-0.054473592030593834,-0.0,-0.0,0.0787878688582796,0.038370752882028084,-0.0,-0.0,0.09117095652954159,0.04839506035562302,0.057269837539193534,-0.009717136234069352,-0.12621424781543417,0.017409172214904553,-0.0,-0.009211523967494068,-0.0,-0.026312694960737983,0.04880943832640938,-0.0,0.0536350612358614,-0.08716919437239799,0.005028265242957562,-0.0,-0.0,-0.0,-0.0,0.11055840065248582,0.026657733932263117,-0.0,-0.0,-0.0,-0.0,-6.987023436826403e-05,0.01516859810230471,-0.1327069565024134,0.16219102909896665,-0.0,-0.017642974898167494,-0.0,-0.0,-0.014975619161117212,-0.05650862636000644,-0.0,0.008286881926265388,0.03696063321063768,0.08735297202552388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03420961861559485,-0.005148888934641382,-0.08709039312645522,0.05514657882811682,-0.0,-0.06457213174625177,0.12157612745662526,-0.053741947122148546,-0.030928478349405417,-0.1486913183481734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03594173517400025,-0.02953566045305686,0.05133815909238263,-0.0,-0.0,0.12423930538119837,-0.0,0.04305363071048097,-0.0,0.0,0.0,0.14683035875455883,0.0,0.0,0.1146278606337683,-0.06794456520342954,0.09410434583924858,-0.07927281849661692,0.0,0.0,0.06592721192915871,0.0,0.0,-0.005939132394496676,0.07697955275833486,0.0,0.0,-0.001750895834027527,0.012798469591758437,0.0,0.0,-0.06625321136545406,0.0,0.005028049386412819,0.0
centaur-warrunner,0.0,-0.031040172656037958,0.015557309011915118,-0.08493120247575867,-0.0,-0.0,-0.115646078601911,0.009326995693470444,-0.03260508255541754,-0.16279535924292024,-0.0,0.007691253148250881,-0.0,0.08539385668824025,0.07658334814636229,-0.0,-0.0,-0.0,0.07354900200063855,-0.0,-0.017606812949330416,-0.10629200994705873,0.15192894706098056,0.09365898110334712,-0.0,0.0492803188087967,0.06767600128868875,-0.0,-0.02350954256610569,0.018806386993350712,-0.0,0.005440200045831494,-0.0,-0.0,-0.0,-0.0,0.030671295552845743,-0.0,0.04170198082436538,-0.0,-0.06707430293161099,-0.007973371909911906,-0.0,-0.026807620823596882,-0.0,-0.0,-0.14091697821703747,-0.0,-0.0,-0.0,-0.18737989610790837,-0.0,-0.0,-0.0,-0.025828655627029594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015520387863150265,-0.0,-0.06565253722643206,-0.07076486173340311,-0.0,-0.0,-0.0,0.022810893321981652,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05939962504579931,-0.031130841810266256,-0.009428386135297612,0.09942549504704445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09106183199500867,-0.0,0.0,-0.05273927408982288,0.0,0.0,-0.013288572855925723,0.12156776349680547,0.0,0.0,-0.10610387889949255,0.0,-0.04380428916132004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01136660578284785,0.10748159211342972,-0.14736512586151143,0.0460300546090238,0.02148287082907681,0.0
magnus,0.04064089658019973,-0.006248716177276797,0.1156557079895248,-0.06775943554284837,-0.0,0.0026234366757598797,0.0417994953101936,0.025990668369338978,0.050917158888887634,0.024374956181779598,-0.0,0.0014691235829499395,0.03069906778523935,0.05337125938373633,-0.029026277781799916,0.10059440852674872,-0.0,0.017257026956401137,0.10983317491645672,-0.022345077009237057,0.051641000033644274,-0.0,-0.006748288955776103,-0.019612396746885224,0.0124229951325924,-0.0,-0.0,-0.029964267759307942,-0.06407624470607078,-0.0,-0.0,-0.0,-0.0,-0.10111876512360711,-0.0,-0.0,-0.13788619066255897,-0.0,-0.029787532050647922,-0.03545941762841683,-0.06915328531826392,-0.02650161270024036,-0.0,-0.05302986408999613,-0.0,-0.0,-0.0,0.06805861489958213,0.013057782753526634,0.005820800193547354,-0.0,-0.0,-0.0,-0.0,0.07025663582130903,-0.0,0.00467983749102246,-0.0,-0.0,-0.0,0.03213366203618638,0.06481089120304728,-0.002223698667830971,-0.0,-0.02744278275163447,-0.0,-0.0,-0.0,-0.0,-0.10946602277109917,-0.052692987362921925,-0.0855767934137877,0.09090250273221145,-0.11108110086075657,-0.040023320281446804,0.055738625047659626,-0.03880785814754178,-0.0,-0.0,-0.19853162192182902,-0.0,0.11726679317855263,-0.0,0.004086633643434768,-0.0,-0.0,-0.05518639653587854,-0.0,0.0700325422206396,-0.0,0.0023781337001601067,0.03298379823116337,-0.0,-0.06678966106608672,-0.04483835543906698,-0.14683035875455883,0.05273927408982288,0.0,0.0,0.0,0.13844617143832305,0.0,0.0,-0.08460050314336237,0.017854877070157225,0.0,0.0,0.025293564535732886,-0.009614217974503588,-0.016833692741258597,-0.011819211658078522,0.008161101591801112,-0.20162342127353744,0.06726379506237125,-0.00154363683690076,0.0,-0.016515803961807834,0.01616127078096294,0.0,-0.018486892482602785,-0.052111217072764754
timbersaw,-0.005257136687605092,0.0,-0.0047462771197039014,0.08036326545516438,-0.0,-0.23133933620041308,-0.022940579779150944,-0.036278293027422887,-0.0,-0.057979492136353575,-0.0012126083931803544,0.080342145663929,-0.0,0.25157934068107224,-0.07524019877239246,0.0038666522753317044,-0.16973430654265653,-0.0,-0.0,-0.024116978889079082,0.039748848879784464,-0.0,-0.06899633252894798,-0.0,0.03574509172215307,-0.08028052611439383,-0.028376716462705023,-0.0,-0.11565950969901442,-0.0,-0.08456606371565284,-0.0,-0.0,-0.0,-0.04068291924310821,-0.0,-0.08654402662343906,-0.0,-0.0,-0.02716054603231996,0.154558250933413,-0.13238516476666826,0.11001676143433733,-0.02927461663295558,-0.0,-0.0801471244095124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012930111544922861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21650480969626976,-0.0,-0.0,-0.13866892841992606,-0.10182498403711837,-0.0,-0.0,-0.0,0.028855576304102716,-0.08529028629038286,-0.12197058204825452,-0.0,-0.0,-0.0,-0.12571375383187214,-0.0,-0.0,-0.0,-0.0,0.1433254304876152,-0.0,-0.0,-0.0,-0.0,-0.11090732569016987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01992570894145414,-0.0,-0.03123514316843817,0.03978177456113822,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1685656566967412,0.0,0.0,0.010397506172429263,0.023105554702908707,0.0,0.0,0.059792309775928164,0.02679564985010769,0.0,0.0,0.0,0.07772423581183703,0.1888958641269402,-0.03209272701819962,0.0,0.0,0.0,0.0,-0.0461779491508887,0.0
bristleback,0.0,-0.05577915698775398,-0.17558639310964996,-0.0,-0.0,-0.0,-0.0,-0.2955763167958129,-0.09309489552630078,-0.12460752595616013,-0.0,-0.14105408034099023,-0.0,-0.0,0.007613746324421163,0.05507389906206316,-0.0,-0.0,-0.07685278955104528,-0.0,0.09204187155342984,-0.0,0.030470214752616083,0.023016960875913726,-0.0,-0.07809239796995665,-0.0,-0.0,-0.0,0.02034374288637183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01927330836216522,-0.0,-0.0,-0.047378931652644146,-0.19079289039183606,-0.06321000857419348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23057912096427588,0.10164886490688706,-0.0,-0.0,-0.0,0.12819173572134168,-0.10716369238807341,-0.0,-0.0,-0.0,-0.0,0.04174486803384436,-0.02735437603879926,-0.0,-0.0,-0.0,-0.0,0.04873584232179626,-0.0,-0.0,-0.0,-0.0,-0.04970179349189972,0.05903874714445589,-0.0,-0.0,-0.0,0.033660388328189725,-0.20402275531137593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11352684681095185,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002828151962551486,-0.0,-0.0,-0.0,-0.0,-0.26604328647887326,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12281811842749223,0.0,0.10083117459350058,0.0,-0.061121879191975974,0.07095076444896158,0.0,-0.023057760171080934,0.010471471748618757,0.0,0.0,0.0,-0.048651602051244115,0.0,0.0,-0.049982083969245285,0.0,-0.08160820604694005,0.023207131178455753,0.016584459610277633,-0.039824548179341224
tusk,0.0,-0.06213745631023622,0.03893865312520047,-0.0,-0.0,0.02344849927186639,-0.025920038044368415,0.08510384804295829,-0.059583632089624604,-0.01990705932167872,-0.008737857903088326,-0.0,0.053801950772770994,-0.0085402542116919,0.05375051708018133,0.014790642817611097,-0.05485853826023726,-0.06420334308704506,-0.04502844330139358,-0.0,0.0012247049736071837,-0.0,0.026483198276069365,0.011709001845447034,0.01542776965993906,-0.0024010855910868703,-0.0,0.012638792895255279,-0.0,0.11617172191696107,0.009209309698222225,-0.07790220475805588,-0.024527724360207243,-0.0,-0.0,0.016975180791563793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08723866119803211,0.06662084940215456,-0.0,0.02605542984114855,-0.0039046477902145195,-0.09925158746737557,-0.0,-0.0,-0.0,-0.011575525428621286,0.0011181705988923107,-0.0,0.007324653463564848,0.07600032177769177,-0.010734501925369306,-0.0431322598694702,-0.0,-0.0,-0.0,-0.0,-0.0,0.029110309709281273,-0.0,-0.03278442844499789,-0.0,-0.0,-7.814553799954967e-07,-0.0,0.043593906047823844,0.01903740724375222,0.04462916587228351,-0.0,0.07417298397777498,-0.006238772259626211,-0.010477847148679213,-0.0,-0.0,-0.0,0.12233705870126281,-0.03494873709113761,-0.0,-0.0,-0.14251137228780145,0.011081982863038114,0.03546153887736319,0.08096416007141856,-0.0013451136278510019,0.08179057881662692,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1146278606337683,0.013288572855925723,-0.13844617143832305,-0.1685656566967412,0.12281811842749223,0.0,0.0,0.0,0.0,0.011329874688846197,0.0,-0.06107704282979237,0.009338193151432113,-0.018570374683681057,-0.06489966244100596,-0.04151047289627876,0.025338530333538348,0.0,0.05955569149041512,0.0018383802376071314,0.06782140456250348,-0.11714020850438521,0.0,-0.004308424088700379,0.0,-0.04491781656467184
skywrath-mage,0.0,-0.013391711442310559,-0.11553102822296185,-0.0,0.14875003371432285,-0.0,-0.10427709121411496,-0.0,0.02316577556551781,-0.0,-0.0,0.030459222308743563,-0.0,-0.04875384950977912,-0.0,0.0016745769535079808,-0.0,-0.08416866494821924,0.03552732899496832,-0.0,-0.0,-0.0,0.010713819888063247,-0.0,-0.054669076691214145,-0.0,-0.01653181525770666,-0.03444604419175152,-0.007278898647066355,-0.040989751005112825,0.020449379027844668,0.04020890335932051,-0.02655153563689922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04815911447796724,0.05625616882700012,0.08048227060853522,0.009043762460584753,-0.11954926272654223,-0.0,-0.08856544843924258,-0.022867414403406606,-0.11349491457867102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06566995527292765,0.15029492022450416,-0.030221856080655956,-0.0,-0.0,-0.0,-0.0,-0.050009439462960756,-0.017823682978807695,-0.0,0.027406256836978803,-0.0,-0.0,-0.19935721713962198,-0.0,0.06514022042396529,-0.0,-0.02485807857090554,-0.0,-0.0,0.055554397681451956,0.04162236970928746,0.02445928896570175,-0.0,-0.0,-0.0,-0.0349107605367049,-0.1310601969604677,-0.0,0.1512322816890124,-0.0,-0.0,0.01260793776972654,-0.0,0.1600480024847625,-0.17937579484896463,-0.0,-0.0,-0.004053163829090818,0.03363837733596752,-0.09109886389532763,0.06794456520342954,-0.12156776349680547,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03312977760807848,0.0,-0.04232707180743237,0.01612683272366313,-0.0016662331131470573,0.04614262213999964,0.0,0.01919982663704448,-0.06649797425684707,0.0,0.0,0.0011973516278671386,0.0,0.0,0.0,0.08351276110372209
abaddon,0.005547198079864595,-0.02497817224988301,-0.04264666407954609,0.08331586649570422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02805131261360701,-0.0,0.06331653773069275,0.058036195618004854,-0.0,-0.026590457459259986,0.00722352016888086,-0.054511990714945315,-0.037092524406331914,-0.0,-0.01066868002311229,0.11973550814920088,-0.003904879910556087,-0.0,-0.03990363951421339,-0.0,-0.04918843679272618,-0.0,-0.0,-0.0,-0.0,-0.0,0.09002456559379061,-0.0,-0.0,0.011539304665995984,-0.0,0.04927882401028173,-0.0,0.006947280899805887,-0.0,-0.0,-0.0,-0.0,-0.0,0.04926471476957447,0.04363843829787767,0.033324118501990595,0.021074764650213275,-0.0,-0.0,-0.0,-0.0,-0.0,0.11285247001525914,-0.0,-0.08701147041727214,-0.0,-0.0,-0.0,0.07053008976703412,-0.028440429524559673,-0.0,0.05796695899331924,-0.0,-0.0,-0.0,-0.02821064336648319,-0.0,-0.0,-0.0,-0.22064493362926754,-0.01082166206774125,0.07677249156536413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0027022936590041214,0.011527971480234586,0.018419691300078946,-0.057273345641254365,0.07918178399955211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09410434583924858,-0.0,-0.0,-0.0,-0.10083117459350058,-0.0,-0.0,0.0,0.0,0.11058985445390138,0.0,0.0,0.041707150827191744,-0.05924869541641078,-0.09428467499720969,0.09649960330184577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018830111246783517,-0.05164159814512783,-0.052886335844056866
elder-titan,0.05548761438518447,0.0,-0.06696704293854881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08122637289200883,-0.0,-0.0,0.059173919975694884,-0.008541711981345287,0.11275187691231844,-0.0,-0.0,-0.0,0.03243540238705484,-0.0,-0.08628808193018628,-0.0,-0.0,-0.17641514363434746,-0.0,0.03790600652839408,-0.0,0.0452028201379173,-0.0,0.058639319697252903,0.17526144359101986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011617765675883922,-0.0,-0.0,-0.0,0.09192589086181162,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.025005818478252645,-0.0,-0.0,-0.0,0.06900383058351138,-0.0,-0.13214318767745264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.036920708696995805,-0.0,-0.0,-0.0,-0.012277775974540316,-0.0,-0.0,-0.0,-0.0,0.018110621974343592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03221473562339497,-0.0,0.13071873054964728,0.16028866649482285,0.07927281849661692,-0.0,0.08460050314336237,-0.010397506172429263,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0721119760193577,0.0,0.0,0.0,0.0,0.0,0.0,0.05844058840233912,0.0,0.0,-0.07814143656083362,0.010299620236224763,0.0,0.0,-0.06219173154618326
legion-commander,0.0,-0.0016563629768809325,0.21160619178129764,-0.06034385240043981,-0.12767405682806787,-0.03520893409464456,0.002356762890396522,-0.030059193634645907,-0.018679375210398096,0.12508170978818725,0.051555916184320365,-0.008830905057275606,-0.0,0.04754137684382262,0.037061107359541504,-0.04588877610305982,-0.04275649342654722,-3.256528225667312e-05,0.029950082659999273,-0.01577292269276433,-0.04233084773739293,-0.0375361621383722,0.08295694857968586,-0.019612430612167032,-0.13449002215236552,-0.015567864989618846,-0.0,-0.019638737992673197,-0.04523382361925937,-0.0,-0.0,-0.09217150845873308,0.021614849167787106,-0.12967806052105027,-0.1287530014438544,0.007744908851870873,-1.0278547271180914e-07,0.11312260144163963,-0.0,0.12165162346624006,0.06686723850969828,-0.0,-0.03301415233107778,-0.01873994700185097,-0.0028739453058398037,-0.15597861330000565,-0.051298218831596014,0.10269625048571829,-0.005031106840876418,-0.033536177175350124,-0.0,-0.0,-0.0,0.0904180162346482,-0.017922087360631504,0.039484330650904884,0.08252236377711715,0.02063901297826389,-0.007519974453597611,0.0319179364966813,-0.04631679559642563,0.09523872814662605,0.0420973641893592,-0.044255664102847043,0.07771414523569324,0.05226586781651284,-0.0,0.027771857033955245,-0.030541889517186775,0.005662662763083203,-0.0,-0.08794210161630796,-0.0,-0.012543293031467308,0.006794431420699554,0.02924356180091924,-0.04042664625181863,-0.0,-0.0,-0.10490211954479196,-0.04409992518586725,0.021742816860225445,-0.2629459047200152,0.01813291813380795,0.09321771967896589,0.05079395499864122,0.013483275740112332,0.057733870004925435,0.051141991953516146,0.09287347543704126,-0.0,-0.0,-0.0,0.08920104282771166,-0.033300092193905194,-0.0,0.10610387889949255,-0.017854877070157225,-0.023105554702908707,0.061121879191975974,-0.011329874688846197,-0.0,-0.11058985445390138,-0.0,0.0,0.0,0.06123014177375946,0.05460510185275754,-0.03560462750132094,0.010457978945973275,0.053231686561835974,0.0,-0.13401430673314174,0.032228820312470534,-0.030031733690093584,0.000599141825563069,-0.14789360869098728,-0.0579878201225363,-0.05925335689091731,0.0,-0.04814342115701258
techies,0.0,-0.04575329299333895,-0.1203010335295381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10736913433928033,-0.0,0.39487539575470615,-0.0,-0.0,0.03575419593795353,-0.05551260934743304,-0.0,-0.014291882329363827,0.008822821643637823,-0.0,-0.050193578172232876,-0.0,-0.05491959156274787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07241161822406718,-0.009727221465822987,0.09867759893804719,0.08534990787160057,0.08438945849864815,-0.08722959061256948,-0.031426251272561954,0.030735908226424257,-0.0,-0.0,0.022351745203166788,0.051371202155853876,-0.0,-0.0,-0.05825669463430911,-0.0,-0.0062847329074952885,-0.00772871031046916,-0.0687473476848597,-0.0,-0.0,-0.0,-0.0,0.06285916855277582,-0.0,-0.0,-0.01207209288794701,-0.0,0.013064875256032053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10433166402846206,0.0025090620465360804,-0.0,-0.0,-0.13198297561542463,-0.0,-0.0,-0.0,-0.07578236110259604,-0.0,-0.0,-0.0,0.015207361800683095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021705066769961832,-0.0,-0.0,-0.0,0.0880477946428904,-0.0,-0.0,-0.0,-0.1889654395019318,-0.09973820290385346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07095076444896158,-0.0,0.03312977760807848,-0.0,-0.0,-0.0,0.0,0.13513882084545023,-0.023527946536168118,-0.022814026195196856,0.0,0.0,-0.05982493598177269,-0.05786658017043978,-0.17514254151546066,0.0,0.0,0.024503328187697297,0.0737614085537833,0.03649300702348176,0.0,0.0
ember-spirit,-0.09094516570441567,-0.11774876218424876,-0.009403734334259537,0.0669188959843039,-0.013598742718233801,-0.0,-0.033776861889454446,-0.06599033873409957,-0.0,-0.08423085923582585,0.05053732990099094,-0.21843646846201747,-0.043779912975916366,0.13607992498887614,-0.0,0.040915334339734905,0.03464458936146899,-0.0,-0.04932673948992151,-0.09633601093035325,-0.0,-0.042281818466146606,0.03676965102821874,0.060145608436943235,0.193262161893029,-0.013618877726372408,-0.0,-0.0,0.013467169194583949,-0.0,-0.0,0.014784401999723085,-0.041799726609798894,-0.0,-0.20763522189087888,0.05622110258111097,-0.11739294686548267,-0.0,-0.0,0.0046967217609783845,-0.13045136988263625,-0.06427859485751995,0.03950693287917353,-0.022410861563972553,-0.0,-0.08063145422353997,0.0022031667816646812,-0.12137467951864064,-0.0,-0.0,-0.043850764190322945,0.0735612377810002,-0.0,-0.08272834253433635,-0.020797381148717823,-0.0,-0.03953593377851682,-0.0,0.07113567322456546,-0.07319565293593483,-0.0,-0.0,0.06205228521510468,-0.008288248837714923,-0.03698036783611602,0.08805285963313655,-0.0,0.07310794754363496,-0.0,-0.0,0.004185524989330707,0.08037670195250585,0.09371225897548122,-0.0,-0.0,-0.20624452844170924,-0.03406438281855165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04821887331680316,0.017356355757596555,0.004674259285235535,0.0006544947469567483,-0.0,0.10134311942550228,-0.0,-0.0,0.0666344116713139,-0.13581123311768473,-0.0,-0.06592721192915871,0.04380428916132004,-0.0,-0.0,-0.0,0.06107704282979237,-0.0,-0.0,-0.0721119760193577,-0.06123014177375946,-0.13513882084545023,0.0,0.0,-0.18482314344711043,0.03145659845587338,0.0,-0.075350004297756,0.08055756124669358,-0.04016821216562352,-0.12865990712237158,-0.024560169802420016,0.0,0.0,0.019420143913386177,0.0,0.060591945738610424
